info,room,url,allinfo,unitprice,price,communityName
"江宁,岔路口,举报","2室2厅,低楼层/共18层",https://nj.lianjia.com/ershoufang/103101790992.html,"2室2厅1厨1卫,低楼层 (共18层),72.62㎡,平层,59.96㎡,板楼,南,钢混结构,其他,两梯五户,有,70年,2017-10-07,商品房,2011-11-30,普通住宅,满五年,共有,已上传房本照片",32361,,"左邻右里,地图"
"江宁,百家湖,举报","2室2厅,高楼层/共18层",https://nj.lianjia.com/ershoufang/103101789533.html,"2室2厅1厨1卫,高楼层 (共18层),68.89㎡,平层,54.74㎡,板塔结合,南,钢混结构,精装,两梯三户,有,70年,2017-10-07,商品房,2015-10-13,普通住宅,满两年,共有,已上传房本照片",33387,,"文化名园上筑园,地图"
"浦口,桥北,举报","3室2厅,低楼层/共18层",https://nj.lianjia.com/ershoufang/103101581061.html,"3室2厅1厨2卫,低楼层 (共18层),143.22㎡,暂无数据,112.72㎡,板楼,南 北,钢混结构,简装,两梯两户,有,70年,2017-08-05,商品房,2012-08-22,普通住宅,满五年,共有,已上传房本照片",19970,,"威尼斯水城第七街区,地图"
"秦淮,建康路,举报","2室1厅,高楼层/共28层",https://nj.lianjia.com/ershoufang/103100298349.html,"2室1厅1厨1卫,高楼层 (共28层),71.13㎡,暂无数据,54.96㎡,塔楼,南,钢混结构,精装,两梯十户,有,70年,2016-05-10,房改房,2000-05-24,普通住宅,满五年,非共有,已上传房本照片",30227,,"琥珀巷高层小区,地图"
"建邺,奥体,举报","1室1厅,中楼层/共27层",https://nj.lianjia.com/ershoufang/103100343717.html,"1室1厅1厨1卫,中楼层 (共27层),55.97㎡,暂无数据,暂无数据,塔楼,东,钢混结构,精装,两梯二十三户,有,70年,2016-06-03,商品房,2008-08-25,普通住宅,满五年,非共有,已上传房本照片",39665,,"嘉业国际城,地图"
"江宁,百家湖,举报","5室2厅,低楼层/共4层",https://nj.lianjia.com/ershoufang/103101792799.html,"5室2厅1厨3卫,低楼层 (共4层),233.13㎡,暂无数据,213.93㎡,板塔结合,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-10-08,商品房,2014-08-05,普通住宅,满两年,非共有,已上传房本照片",27453,,"颐和美地,地图"
"建邺,奥体,举报","3室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101790800.html,"3室2厅1厨2卫,中楼层 (共11层),116.06㎡,平层,98.65㎡,板楼,南 北,钢混结构,其他,一梯两户,有,70年,2017-10-07,商品房,2015-07-21,普通住宅,满两年,非共有,已上传房本照片",49544,,"奥体新城翠杉园,地图"
"江宁,麒麟镇,举报","3室2厅,高楼层/共4层",https://nj.lianjia.com/ershoufang/103101788983.html,"3室2厅1厨1卫,高楼层 (共4层),75.05㎡,平层,66.07㎡,板楼,南,钢混结构,精装,一梯两户,暂无数据,70年,2017-10-07,商品房,2014-03-18,普通住宅,满两年,共有,已上传房本照片",23318,,"东郊小镇第八街区,地图"
"鼓楼,龙江,举报","3室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101073188.html,"3室1厅1厨1卫,高楼层 (共7层),82.59㎡,暂无数据,71.78㎡,板楼,南 北,砖混结构,毛坯,一梯两户,暂无数据,70年,2017-03-09,房改房,2013-03-27,普通住宅,满两年,非共有,已上传房本照片",42379,,"银城花园北片,地图"
"秦淮,瑞金路,举报","2室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101686762.html,"2室1厅1厨1卫,高楼层 (共7层),66.47㎡,暂无数据,59.22㎡,板塔结合,南 北,钢混结构,简装,一梯三户,有,70年,2017-09-03,房改房,2001-03-28,普通住宅,满五年,非共有,已上传房本照片",25576,,"后标营,地图"
"栖霞,仙林,举报","3室2厅,中楼层/共18层",https://nj.lianjia.com/ershoufang/103100892755.html,"3室2厅1厨1卫,中楼层 (共18层),99.16㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯四户,有,70年,2017-01-05,商品房,2014-06-03,普通住宅,满两年,非共有,已上传房本照片",31767,,"保利罗兰香谷,地图"
"鼓楼,五塘广场,举报","3室1厅,中楼层/共5层",https://nj.lianjia.com/ershoufang/103101118962.html,"3室1厅1厨1卫,中楼层 (共5层),68.67㎡,暂无数据,59.42㎡,板塔结合,南 北,钢混结构,毛坯,一梯三户,暂无数据,70年,2017-03-20,商品房,2001-05-29,普通住宅,满五年,非共有,已上传房本照片",21844,,"黄方村1号,地图"
"栖霞,仙林,举报","3室2厅,中楼层/共18层",https://nj.lianjia.com/ershoufang/103100955869.html,"3室2厅1厨1卫,中楼层 (共18层),93.82㎡,平层,75.22㎡,板塔结合,东 南 北,钢混结构,毛坯,两梯四户,有,70年,2017-02-07,商品房,2015-02-06,普通住宅,满两年,共有,已上传房本照片",29738,,"保利罗兰香谷,地图"
"浦口,桥北,举报","3室1厅,低楼层/共18层",https://nj.lianjia.com/ershoufang/103101257076.html,"3室1厅1厨1卫,低楼层 (共18层),105.57㎡,平层,81.76㎡,板楼,南 北,钢混结构,其他,两梯两户,有,70年,2017-04-29,商品房,2012-12-04,普通住宅,满两年,共有,已上传房本照片",24155,,"旭日爱上城第三区,地图"
"秦淮,新街口,举报","3室1厅,低楼层/共9层",https://nj.lianjia.com/ershoufang/103101208965.html,"3室1厅1厨1卫,低楼层 (共9层),78.49㎡,暂无数据,64.87㎡,板塔结合,南,钢混结构,其他,一梯六户,有,70年,2017-04-15,房改房,2006-12-02,普通住宅,满五年,非共有,已上传房本照片",33890,,"延龄巷,地图"
"江宁,将军大道,举报","4室2厅,低楼层/共11层",https://nj.lianjia.com/ershoufang/103100951111.html,"4室2厅1厨2卫,低楼层 (共11层),159.89㎡,平层,134.89㎡,板楼,南,钢混结构,其他,一梯三户,有,70年,2017-02-06,商品房,2012-01-19,普通住宅,满五年,非共有,已上传房本照片",24330,,"翠屏国际广场苑,地图"
"浦口,桥北,举报","3室2厅,高楼层/共11层",https://nj.lianjia.com/ershoufang/103101428398.html,"3室2厅1厨2卫,高楼层 (共11层),110.23㎡,暂无数据,95.44㎡,塔楼,南,钢混结构,精装,一梯四户,有,70年,2017-06-21,商品房,2013-03-14,普通住宅,满两年,共有,已上传房本照片",22862,,"明发滨江新城二期,地图"
"浦口,桥北,举报","3室2厅,中楼层/共26层",https://nj.lianjia.com/ershoufang/103101471661.html,"3室2厅1厨2卫,中楼层 (共26层),119.66㎡,暂无数据,96.78㎡,塔楼,南 北,钢混结构,其他,两梯四户,有,70年,2017-07-04,商品房,2009-02-06,普通住宅,满五年,共有,已上传房本照片",20893,,"明发滨江新城二期,地图"
"江宁,百家湖,举报","2室2厅,高楼层/共12层",https://nj.lianjia.com/ershoufang/103101125398.html,"2室2厅1厨2卫,高楼层 (共12层),48.19㎡,暂无数据,36.21㎡,塔楼,南,钢混结构,精装,两梯三十户,有,70年,2017-03-22,商品房,2014-11-24,普通住宅,满两年,非共有,已上传房本照片",37768,,"诚基名苑,地图"
"栖霞,马群,举报","3室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103100996032.html,"3室1厅1厨1卫,高楼层 (共6层),90.73㎡,平层,74.75㎡,板楼,南 北,钢混结构,毛坯,一梯两户,暂无数据,70年,2017-02-17,商品房,2005-09-13,普通住宅,满五年,非共有,已上传房本照片",20391,,"百水家园,地图"
"栖霞,马群,举报","3室2厅,高楼层/共16层",https://nj.lianjia.com/ershoufang/103101095467.html,"3室2厅1厨2卫,高楼层 (共16层),125.26㎡,暂无数据,98.73㎡,板塔结合,南,钢混结构,简装,两梯两户,有,70年,2017-03-15,商品房,2011-09-20,普通住宅,满五年,共有,已上传房本照片",26505,,"钟山晶典苑,地图"
"浦口,桥北,举报","3室2厅,中楼层/共18层",https://nj.lianjia.com/ershoufang/103101142013.html,"3室2厅1厨1卫,中楼层 (共18层),110.53㎡,平层,90.85㎡,塔楼,南 北,钢混结构,简装,两梯三户,有,70年,2017-03-26,商品房,2014-08-11,普通住宅,满两年,共有,已上传房本照片",22528,,"金城丽景北区,地图"
"浦口,桥北,举报","3室2厅,中楼层/共26层",https://nj.lianjia.com/ershoufang/103101122107.html,"3室2厅1厨1卫,中楼层 (共26层),132.92㎡,平层,104.42㎡,板楼,南,钢混结构,毛坯,两梯三户,有,70年,2017-03-21,商品房,2011-12-13,普通住宅,满五年,非共有,已上传房本照片",18809,,"威尼斯水城第三街区,地图"
"秦淮,秦虹,举报","2室2厅,高楼层/共24层",https://nj.lianjia.com/ershoufang/103101505761.html,"2室2厅1厨1卫,高楼层 (共24层),98.32㎡,暂无数据,78.32㎡,板塔结合,南,钢混结构,其他,两梯三户,有,70年,2017-07-14,商品房,2013-05-02,普通住宅,满两年,非共有,已上传房本照片",37124,,"中北蔚蓝星座,地图"
"雨花台,雨花新村,举报","2室1厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101591101.html,"2室1厅1厨1卫,中楼层 (共11层),51.8㎡,暂无数据,38.88㎡,板塔结合,南,钢混结构,其他,一梯十一户,有,70年,2017-08-07,商品房,2014-03-24,普通住宅,满两年,共有,已上传房本照片",29344,,"先锋青年公寓,地图"
"雨花台,雨花新村,举报","2室1厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101578075.html,"2室1厅1厨1卫,低楼层 (共6层),63.16㎡,暂无数据,53.16㎡,板楼,南,砖混结构,精装,一梯两户,暂无数据,70年,2017-08-04,房改房,2015-07-17,普通住宅,满两年,非共有,已上传房本照片",29766,,"能仁里1号,地图"
"秦淮,月牙湖,举报","2室2厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101561356.html,"2室2厅1厨1卫,中楼层 (共7层),62.34㎡,暂无数据,55.42㎡,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-07-30,商品房,2002-04-01,普通住宅,满五年,非共有,已上传房本照片",28874,,"金龙花园,地图"
"浦口,浦口其它,举报","4室2厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101537592.html,"4室2厅1厨2卫,低楼层 (共6层),143.09㎡,暂无数据,125.47㎡,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-07-23,商品房,2014-08-13,普通住宅,满两年,非共有,已上传房本照片",26208,,"万科金色半山,地图"
"玄武,卫岗,举报","2室2厅,中楼层/共17层",https://nj.lianjia.com/ershoufang/103100654011.html,"2室2厅1厨1卫,中楼层 (共17层),91.2㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,70年,2016-10-16,商品房,2009-12-28,普通住宅,满五年,非共有,已上传房本照片",40022,,"德基紫金南苑,地图"
"鼓楼,龙江,举报","3室1厅,低楼层/共19层",https://nj.lianjia.com/ershoufang/103101449530.html,"3室1厅1厨1卫,低楼层 (共19层),125.45㎡,平层,暂无数据,板塔结合,东 南,钢混结构,其他,两梯三户,有,70年,2017-06-28,商品房,2003-06-10,普通住宅,满五年,共有,已上传房本照片",37466,,"金陵御沁园,地图"
"浦口,桥北,举报","4室1厅,低楼层/共18层",https://nj.lianjia.com/ershoufang/103101449528.html,"4室1厅1厨1卫,低楼层 (共18层),91.38㎡,暂无数据,暂无数据,塔楼,南,钢混结构,其他,两梯四户,有,70年,2017-06-28,商品房,2015-06-10,普通住宅,满两年,非共有,已上传房本照片",24076,,"金城丽景北区,地图"
"玄武,卫岗,举报","3室1厅,低楼层/共7层",https://nj.lianjia.com/ershoufang/103101406077.html,"3室1厅1厨1卫,低楼层 (共7层),65.73㎡,暂无数据,56.96㎡,板塔结合,南 北,钢混结构,其他,一梯两户,有,70年,2017-06-14,商品房,2013-01-22,普通住宅,满两年,共有,已上传房本照片",27690,,"卫岗26号小区,地图"
"江宁,麒麟镇,举报","3室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101329917.html,"3室2厅1厨1卫,中楼层 (共11层),95.94㎡,暂无数据,81.15㎡,板楼,南 北,钢混结构,其他,一梯两户,有,70年,2017-05-21,商品房,2015-08-21,普通住宅,满两年,共有,已上传房本照片",25850,,"东方红郡,地图"
"浦口,桥北,举报","3室2厅,低楼层/共11层",https://nj.lianjia.com/ershoufang/103101297313.html,"3室2厅1厨2卫,低楼层 (共11层),136.48㎡,暂无数据,117.79㎡,板楼,南 北,钢混结构,精装,一梯两户,有,70年,2017-05-11,商品房,2015-04-22,普通住宅,满两年,共有,已上传房本照片",18318,,"天润城第三街区,地图"
"浦口,桥北,举报","3室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101286800.html,"3室2厅1厨2卫,中楼层 (共11层),110.03㎡,平层,95.39㎡,塔楼,南 北,钢混结构,其他,一梯四户,有,70年,2017-05-08,商品房,2009-02-10,普通住宅,满五年,共有,已上传房本照片",23176,,"明发滨江新城二期,地图"
"鼓楼,凤凰西街,举报","3室1厅,中楼层/共8层",https://nj.lianjia.com/ershoufang/103101282523.html,"3室1厅1厨1卫,中楼层 (共8层),79.09㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,有,70年,2017-05-07,房改房,2004-04-16,普通住宅,满五年,共有,已上传房本照片",37426,,"华阳佳园华彩苑,地图"
"浦口,桥北,举报","3室2厅,低楼层/共18层",https://nj.lianjia.com/ershoufang/103101280870.html,"3室2厅1厨1卫,低楼层 (共18层),88.96㎡,暂无数据,67.82㎡,板楼,南 北,钢混结构,简装,两梯四户,有,70年,2017-05-06,商品房,2015-09-01,普通住宅,满两年,共有,已上传房本照片",23045,,"天润城第十六街区南区,地图"
"鼓楼,湖南路,举报","3室1厅,中楼层/共5层",https://nj.lianjia.com/ershoufang/103101633911.html,"3室1厅1厨1卫,中楼层 (共5层),74.43㎡,暂无数据,63.78㎡,板楼,南 北,砖混结构,其他,一梯两户,暂无数据,70年,2017-08-19,房改房,2008-10-16,普通住宅,满五年,非共有,已上传房本照片",36007,,"二号新村,地图"
"建邺,奥体,举报","3室2厅,中楼层/共18层",https://nj.lianjia.com/ershoufang/103101714547.html,"3室2厅1厨2卫,中楼层 (共18层),128㎡,暂无数据,107.29㎡,板楼,南 北,钢混结构,其他,两梯三户,有,70年,2017-09-11,商品房,2011-06-10,普通住宅,满五年,非共有,已上传房本照片",45704,,"融侨中央花园3期,地图"
"建邺,万达广场,举报","2室2厅,中楼层/共25层",https://nj.lianjia.com/ershoufang/103101254414.html,"2室2厅1厨1卫,中楼层 (共25层),97.2㎡,暂无数据,1㎡,板塔结合,南 北,钢混结构,简装,两梯四户,有,70年,2017-04-28,商品房,2008-05-26,普通住宅,满五年,共有,已上传房本照片",48354,,"星雨华府,地图"
"江宁,将军大道,举报","3室2厅,中楼层/共10层",https://nj.lianjia.com/ershoufang/103101238242.html,"3室2厅1厨2卫,中楼层 (共10层),131.19㎡,暂无数据,110.88㎡,板楼,南 北,钢混结构,其他,一梯两户,有,70年,2017-04-23,商品房,2012-10-11,普通住宅,满五年,共有,已上传房本照片",30414,,"托乐嘉贵邻居,地图"
"浦口,桥北,举报","2室2厅,高楼层/共11层",https://nj.lianjia.com/ershoufang/103101316356.html,"2室2厅1厨1卫,高楼层 (共11层),91.44㎡,暂无数据,73.22㎡,板楼,南 北,钢混结构,其他,一梯两户,有,70年,2017-05-17,商品房,2013-11-18,普通住宅,满两年,共有,已上传房本照片",23623,,"威尼斯水城第十五街区,地图"
"江宁,百家湖,举报","2室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101661837.html,"2室2厅1厨2卫,中楼层 (共11层),114.22㎡,暂无数据,暂无数据,板塔结合,南 北,钢混结构,其他,一梯四户,有,70年,2017-08-27,商品房,2012-08-27,普通住宅,满五年,共有,已上传房本照片",27316,,"高尔夫国际花园,地图"
"玄武,孝陵卫,举报","3室1厅,高楼层/共5层",https://nj.lianjia.com/ershoufang/103101567920.html,"3室1厅1厨1卫,高楼层 (共5层),75.48㎡,暂无数据,66.02㎡,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-08-01,房改房,2009-11-24,普通住宅,满五年,共有,已上传房本照片",35507,,"南理工小区西园小区,地图"
"栖霞,马群,举报","3室2厅,中楼层/共17层",https://nj.lianjia.com/ershoufang/103101555966.html,"3室2厅1厨2卫,中楼层 (共17层),147.12㎡,暂无数据,121.58㎡,板楼,南 北,钢混结构,其他,两梯两户,有,70年,2017-07-29,商品房,2015-06-05,普通住宅,满两年,非共有,已上传房本照片",31947,,"天泓山庄云山苑,地图"
"鼓楼,华侨路,举报","3室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101599500.html,"3室1厅1厨1卫,中楼层 (共7层),65.42㎡,暂无数据,55.47㎡,板塔结合,南,钢混结构,其他,一梯两户,暂无数据,70年,2017-08-10,房改房,2014-12-18,普通住宅,满两年,非共有,已上传房本照片",37909,,"广州路39号,地图"
"玄武,卫岗,举报","4室2厅,高楼层/共11层",https://nj.lianjia.com/ershoufang/103101599027.html,"4室2厅1厨2卫,高楼层 (共11层),146.62㎡,暂无数据,128.24㎡,板楼,南,钢混结构,其他,一梯两户,有,70年,2017-08-10,商品房,2005-05-22,普通住宅,满五年,共有,已上传房本照片",42969,,"银城东苑望山苑,地图"
"鼓楼,建宁路,举报","2室1厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101539510.html,"2室1厅1厨1卫,低楼层 (共6层),68.73㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-07-24,商品房,2014-07-30,普通住宅,满两年,共有,已上传房本照片",30264,,"森林湾花园,地图"
"江宁,岔路口,举报","3室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101523280.html,"3室2厅1厨2卫,中楼层 (共11层),111.15㎡,暂无数据,93.46㎡,板塔结合,南 北,钢混结构,其他,一梯三户,有,70年,2017-07-19,商品房,2014-03-04,普通住宅,满两年,非共有,已上传房本照片",26001,,"天地新城天心座,地图"
